,job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details,salary data provide by
942,Medical Data Analyst,ARDEM Data Services Private Limited,1-3 Yrs,1.0,3.0,,,,Lucknow,300.0,Naukri,3.3,116.0,"Data entry, Healthcare, Process improvement",
943,Data Modelling Developer,Redgrape Business Services,1-3 Yrs,1.0,3.0,,,,Chennai,365.0,Naukri,3.8,15.0,"Data Analyst, Outbound, Telemarketing",
944,Data Analyst,HEXONICA,3-5 Yrs,3.0,5.0,,,,Pune,1460.0,Naukri,4.3,7.0,"SQL, Troubleshooting, Data modeling",
945,Data Analyst - Python/SQL Server (2-5 yrs),Huquo,2-5 Yrs,2.0,5.0,,,,Gurgaon / Gurugram,60.0,hirist,3.8,14.0,"SQL Server, Data Analyst, Data Analytics",
946,Data Analyst Intern,Mylaorganics,0-1 Yrs,0.0,1.0,,,,Hyderabad / Secunderabad,5.0,Naukri,,,"Communication Skills, computer, Spoken English",
947,Senior Business Analyst/Data Analyst,Live Connections,5-9 Yrs,5.0,9.0,,,,Hyderabad / Secunderabad,5.0,Naukri,,,"Powerpoint, SQL",
948,Data Analyst,Yuva Hr Services,3-4 Yrs,3.0,4.0,₹ 5 - 8L/yr,500000.0,800000.0,Kolkata,5.0,Naukri,,,"SQL Server Analysis Services, SQL Server Development, SQL Server Reporting Services",Salary Listed by Company
949,R&D Process Data Engineer / Data Analyst (  Female ONLY  @ Oragadam ),Adonis Recruitment Consultants,3-8 Yrs,3.0,8.0,₹ 8 - 12L/yr,800000.0,1200000.0,"Oragadam, Chennai, Sriperumbudur",5.0,Naukri,,,"Mathematics, Data Analyst, Statistics",Salary Listed by Company
950,Assistant Manager (Data Analyst / Corporate Strategy) - Bangalore,Workoid Consultants.,2-7 Yrs,2.0,7.0,₹ 9 - 11L/yr,900000.0,1100000.0,Bangalore / Bengaluru,5.0,Naukri,,,"Corporate Strategy, Business Strategy, Business Analyst",Salary Listed by Company
951,"Data Analytics - Python, SQL  3+ years - Mumbai",Crescendo Global Leadership Hiring India Private L Imited,3-8 Yrs,3.0,8.0,,,,Mumbai,5.0,Naukri,,,"Fintech, Bfsi, DASHBOARDING",
952,Tariff Analyst - SQL/Python (2-4 yrs),TechTiv Software Solutions,2-4 Yrs,2.0,4.0,,,,Pune,6.0,hirist,,,"Data Analyst, Data Analytics, Macros",
953,Tableau Developer - Data Visualization (4-6 yrs),TechTiv Software Solutions,4-6 Yrs,4.0,6.0,,,,"Mumbai, Pune",6.0,hirist,,,"Tableau, Data Analyst, Data Analytics",
954,HR Analytics,LEVARAGE BUSINESS SOLUTIONS,4-8 Yrs,4.0,8.0,₹ 2.52 - 48L/yr (AmbitionBox estimate),252000.0,4800000.0,Bangalore / Bengaluru,6.0,Naukri,,,"Excel, People Analytics, PowerBI",Estimated by Ambition Box
955,Business Data Analyst,Aram Logistics Solutions,3-7 Yrs,3.0,7.0,,,,Coimbatore,6.0,Naukri,,,"Power Bi, SAS, Data Cleansing",
956,Data Analyst/Processing Specialist,Prakhar Software Solutions,2-5 Yrs,2.0,5.0,,,,New Delhi,180.0,Naukri,3.3,54.0,"Data Analyst, Data analysis, Manager Quality Assurance",
957,Data Analyst,Prakhar Software Solutions,2-4 Yrs,2.0,4.0,,,,New Delhi,240.0,Naukri,3.3,54.0,"Manager Quality Assurance, Data analysis, Analytical",
958,"BI Data Analyst, Pan India",Lingaro Group,2-5 Yrs,2.0,5.0,,,,Remote,730.0,Naukri,4.2,8.0,Data Analyst,
959,BA Data Analyst,Ditstek Innovation Pvt. Ltd.,8-10 Yrs,8.0,10.0,,,,Mohali,6.0,Naukri,,,"analytics reporting, Azure, data analysis",
960,Senior Data Analyst | Celonis | Mumbai | MNC | Direct Payroll |,Innovation Consulting Services,4-7 Yrs,4.0,7.0,₹ 18 - 22.5L/yr,1800000.0,2250000.0,Mumbai,6.0,Naukri,,,"Visualizing, Celonis, Integration",Salary Listed by Company
961,Assistant Manager (Data Analyst) - Kolkata,Workoid Consultants.,2-7 Yrs,2.0,7.0,₹ 9 - 11L/yr,900000.0,1100000.0,Kolkata,6.0,Naukri,,,"Corporate Strategy, Business Strategy, Business Analyst",Salary Listed by Company
962,Jr. Data Analyst,Allime Tech Solutions,4-6 Yrs,4.0,6.0,,,,Chennai,6.0,Naukri,,,"Performance tuning, Data analysis, metadata",
963,Data Analyst - US Banking (4-8 yrs),Resourcetree,4-8 Yrs,4.0,8.0,,,,"Mumbai, Bangalore / Bengaluru, Hyderabad / Secunderabad
													+3 more",7.0,iimjobs,,,"Analytics, Data Analytics, Data Management",
964,Data Analyst - Insurance (2-6 yrs),Serving Skill,2-6 Yrs,2.0,6.0,,,,Mumbai,7.0,iimjobs,,,"Analytics, Data Analytics, Consulting - BFSI",
965,Senior Data Analyst - Tableau/Power BI (5-7 yrs),TalentXo,5-7 Yrs,5.0,7.0,,,,"Bangalore / Bengaluru, Hyderabad / Secunderabad",60.0,hirist,2.9,20.0,"Data Analyst, SQL, MySQL",
966,Data Analyst,Xyle,0-1 Yrs,0.0,1.0,₹ 4 - 4.5L/yr,400000.0,450000.0,Gurgaon / Gurugram,7.0,Naukri,,,"Google Sheets, Communication Skills, MS Excel",Salary Listed by Company
967,BI Data Analyst - AVK,Avk tech solutions,5-10 Yrs,5.0,10.0,,,,Hyderabad / Secunderabad,120.0,Naukri,4.7,4.0,"SQL, Python, Data analysis",
968,Data Analyst Intern (UnPaid),Saveo,0-1 Yrs,0.0,1.0,,,,Bangalore / Bengaluru,120.0,Naukri,3.3,57.0,"Procurement, Manager Quality Assurance, Supply chain",
969,Data Analyst,Essenware Private Limted,1-3 Yrs,1.0,3.0,,,,Bangalore / Bengaluru,240.0,Naukri,4.7,4.0,"Data analysis, Statistical analysis, data science",
970,Lead Data Analyst - Associate Tech Specialist,Essenware Private Limted,2-4 Yrs,2.0,4.0,,,,Pune,270.0,Naukri,4.7,4.0,"Business process, Basic, Statistical analysis",
971,Data Analyst,Myyogateacher.com,2-2 Yrs,2.0,2.0,,,,Bangalore / Bengaluru,330.0,Naukri,4.7,4.0,"SQL, Javascript, XML",
972,SQL Data Analyst,Essenware Private Limted,7-12 Yrs,7.0,12.0,,,,Hyderabad / Secunderabad,365.0,Naukri,4.7,4.0,"Data analysis, Payroll, Excel",
973,Data Analyst,Essenware Private Limted,1-3 Yrs,1.0,3.0,,,,Hyderabad / Secunderabad,365.0,Naukri,4.7,4.0,"Support Analyst, Data Analyst",
974,Data Analyst,Essenware Private Limted,1-3 Yrs,1.0,3.0,,,,Mumbai,365.0,Naukri,4.7,4.0,"Support Analyst, Data Analyst",
975,Sr. Data Analyst,Essenware Private Limted,8-9 Yrs,8.0,9.0,,,,Hyderabad / Secunderabad,365.0,Naukri,4.7,4.0,"Performance tuning, Outbound, Data conversion",
976,Data Analyst,Essenware Private Limted,1-3 Yrs,1.0,3.0,,,,Hyderabad / Secunderabad,365.0,Naukri,4.7,4.0,"Coding, Data modeling, spark",
977,Data Analyst,CINDREBAY SCHOOL OF FASHION & INTERIOR DESIGN,1-4 Yrs,1.0,4.0,,,,"Thiruvananthapuram, Lucknow, Indore
													+10 more",730.0,Naukri,3.8,16.0,"Data Analytics, Data Analysis, Data Collection Systems",
978,Data Scientist,Myyogateacher.com,3-3 Yrs,3.0,3.0,,,,Bangalore / Bengaluru,330.0,Naukri,4.7,4.0,"Data Analyst, SAS, Data processing",
979,Sr. Data Analyst,Essenware Private Limted,2-4 Yrs,2.0,4.0,,,,Bangalore / Bengaluru,365.0,Naukri,4.7,4.0,"automation framework, Telecom, Automation testing",
980,Data Analyst,Essenware Private Limted,1-3 Yrs,1.0,3.0,,,,Hyderabad / Secunderabad,365.0,Naukri,4.7,4.0,"Coding, Data modeling, spark",
981,Data Analyst,CINDREBAY SCHOOL OF FASHION & INTERIOR DESIGN,1-4 Yrs,1.0,4.0,,,,"Thiruvananthapuram, Lucknow, Indore
													+10 more",730.0,Naukri,3.8,16.0,"Data Analytics, Data Analysis, Data Collection Systems",
982,Akaike Technologies - Senior Data Analyst (2-4 yrs),Akaike Technologies,2-4 Yrs,2.0,4.0,,,,Bangalore / Bengaluru,30.0,hirist,3.8,3.0,"Data Analyst, Data Analytics, Product Analyst",
983,Data Analyst - Business Intelligence (3-5 yrs),hCapital Business Consulting Private Limited,3-5 Yrs,3.0,5.0,,,,"Mumbai, Bangalore / Bengaluru",60.0,hirist,3.3,29.0,"Data Analyst, Data Analytics, Azure",
984,Data Analyst,Qualtop Solutions,2-3 Yrs,2.0,3.0,,,,"Faridabad, Delhi/Ncr, Gurgaon / Gurugram",8.0,Naukri,,,"Data Transformation, Data Quality, Data Manipulation",
985,Data Analyst,Qualtop,2-3 Yrs,2.0,3.0,,,,"Faridabad, Delhi/Ncr, Gurgaon / Gurugram",8.0,Naukri,,,"Data Transformation, Data Quality, Data Manipulation",
986,Data Analyst Employee Benefits Accounting,MG GLOBAL,1-4 Yrs,1.0,4.0,,,,Mumbai,30.0,Naukri,3.6,4.0,"Payroll, Automation, Business transformation",
987,Hiring For Business Analyst  Consultant _Females Only _ Permanent WFH,Orcapod Consulting Services,5-9 Yrs,5.0,9.0,₹ 2 - 3.25L/yr,200000.0,325000.0,India,8.0,Naukri,,,"business Analyst, Excel Spreadsheets, Google Sheets",Salary Listed by Company
988,Data Analyst/ Business Analyst - Chemical MNC - Mumbai,Purechase India,5-10 Yrs,5.0,10.0,₹ 12 - 18L/yr,1200000.0,1800000.0,"Mumbai suburbs, Mumbai",9.0,Naukri,,,"Data Research, Business Research, Business Analytics",Salary Listed by Company
989,MIS Manager / DATA Analyst,Job Search,8-12 Yrs,8.0,12.0,₹ 8 - 12L/yr,800000.0,1200000.0,Mumbai,9.0,Naukri,,,"Real Estate Management, In4velocity ERP, MIS Operations",Salary Listed by Company
990,Data Analyst / GCP Engineer,4Bell Technology,2-7 Yrs,2.0,7.0,₹ 2 - 7L/yr (AmbitionBox estimate),200000.0,700000.0,"Pune, Mumbai",9.0,Naukri,,,"T-SQL, Microsoft SSIS, Web API",Estimated by Ambition Box
991,Performance/Data Analyst-Listed Solar Energy Industry -Gurgaon,Hcapital,4-9 Yrs,4.0,9.0,₹ 22.5 - 25L/yr,2250000.0,2500000.0,Gurgaon / Gurugram,9.0,Naukri,,,"Performance Evaluation, Data Analysis, Data Analyst",Salary Listed by Company
992,Data Management Executive; Location - Kinshasa DR Congo,Exponent Jobs,5-10 Yrs,5.0,10.0,₹ 6.5 - 8.5L/yr,650000.0,850000.0,Kinshasa,9.0,Naukri,,,"Google Data Studio, Google Sheets, MS Excel",Salary Listed by Company
993,Data Analyst,IDESLABS PRIVATE LIMITED,3-6 Yrs,3.0,6.0,,,,Hyderabad / Secunderabad,270.0,Naukri,2.9,11.0,"data cleansing, Report generation, metadata",
994,Sr. Data Analyst,IDESLABS PRIVATE LIMITED,8-9 Yrs,8.0,9.0,,,,Hyderabad / Secunderabad,300.0,Naukri,2.9,11.0,"Performance tuning, Outbound, Data conversion",
995,Data Analyst,EMINENTURE PRIVATE LIMITED,1-4 Yrs,1.0,4.0,,,,New Delhi,180.0,Naukri,2.5,22.0,"Outbound, VBA, VLOOKUP",
996,Senior Data Analyst,Prevalent AI India Private Limited,4-9 Yrs,4.0,9.0,,,,Cochin/Ernakulam/Kochi,300.0,Naukri,3.9,10.0,"Data analysis, SQL, Data mining",
997,Senior Data Analyst,sRide Carpool,3-8 Yrs,3.0,8.0,,,,"Chennai, Pune, New Delhi
													+3 more",730.0,Naukri,4.0,9.0,"SQL, HTML, Business intelligence",
998,Data Analyst,hashtag infosystem,3-6 Yrs,3.0,6.0,,,,Surat,120.0,Naukri,3.9,11.0,"advanced excel, communication skills, power bi",
999,Medical Data Abstractor,Multi Recruit,3-8 Yrs,3.0,8.0,₹ 10 - 12L/yr,1000000.0,1200000.0,Bangalore / Bengaluru,9.0,Naukri,,,"Medical Coding Analyst, Medical Data Analyst, Clinical Data Analyst",Salary Listed by Company
1000,Data Analyst,HTD Careers,,,,₹ 3.25 - 8L/yr,325000.0,800000.0,Bangalore / Bengaluru,9.0,Naukri,,,"R, Power Bi, SAS",Salary Listed by Company
1001,Alteryx Developer,Bsri Solutions,4-9 Yrs,4.0,9.0,₹ 10 - 17L/yr,1000000.0,1700000.0,Chennai,9.0,Naukri,,,"Data Wrangling, Alteryx, Hadoop",Salary Listed by Company
1002,Data Analyst (Preferably BFSI),Team Recruiters,4-7 Yrs,4.0,7.0,₹ 8 - 10L/yr,800000.0,1000000.0,Navi Mumbai,9.0,Naukri,,,"AdWords, Google Analytics, Data Studio",Salary Listed by Company
1003,Walk-in Fresher's For -MIS /Data Analyst/Specialist/Leading IT Client.,Wisdom Bridge Consultants,0-5 Yrs,0.0,5.0,₹ 3.25 - 5L/yr,325000.0,500000.0,"Bangarapet, Bagepalli, Malur
													+6 more",9.0,Naukri,,,"Data Validation, MIS Preparation, Power Bi",Salary Listed by Company
1004,Data Analyst - US MNC (analytics),Aspyra Hr Services,3-8 Yrs,3.0,8.0,₹ 15 - 30L/yr,1500000.0,3000000.0,"Pune, Bangalore / Bengaluru, Hyderabad / Secunderabad",9.0,Naukri,,,"Business Intelligence, hql, Business Analytics",Salary Listed by Company
1005,Walk-in Fresher's For -MIS /Data Analyst/Specialist/Leading IT Client.,Wisdom Bridge Consultants,0-5 Yrs,0.0,5.0,₹ 3.25 - 5L/yr,325000.0,500000.0,"Hosur, Nelamangala, Hosakote
													+6 more",9.0,Naukri,,,"Data Validation, MIS Preparation, Power Bi",Salary Listed by Company
1006,Sales Data Analyst/ Business Strategist || Mumbai || Urgent Hiring,Globner Consulting,3-8 Yrs,3.0,8.0,₹ 7.5 - 15L/yr,750000.0,1500000.0,Mumbai,9.0,Naukri,,,"Sales Analysis, Gtm Strategy, Go-to-market Strategy",Salary Listed by Company
1007,Power BI Developer - Data Analytics (3-6 yrs),RapidBraiins,3-6 Yrs,3.0,6.0,,,,Pune,10.0,hirist,,,"Power BI, DAX Power BI, Data Analytics",
1008,Senior Data Analyst (3-5 yrs),Zyoin Group,3-5 Yrs,3.0,5.0,,,,Bangalore / Bengaluru,30.0,iimjobs,4.0,1.0,"Data Analytics, Analytics, SQL",
1009,Email Marketing Executive,Giri Consultancy,1-5 Yrs,1.0,5.0,₹ 1 - 7.5L/yr (AmbitionBox estimate),100000.0,750000.0,"Delhi/Ncr, Noida",10.0,Naukri,,,"email marketer, lead generation, email marketing executive",Estimated by Ambition Box
1010,Data Analyst - Manufacturing - Delhi / NCR,Symbiosis Management Consultants,2-7 Yrs,2.0,7.0,₹ 0.1 - 60L/yr (AmbitionBox estimate),10000.0,6000000.0,Delhi/Ncr,10.0,Naukri,,,"Artificial Intelligence, Data Visualization, Machine Learning",Estimated by Ambition Box
1011,Data Analyst// Bangalore//Chennai,Hiresquad Resources,4-9 Yrs,4.0,9.0,₹ 6 - 16L/yr,600000.0,1600000.0,"Chennai, Bangalore / Bengaluru",10.0,Naukri,,,"Power Bi, Data Analyst, Tableau",Salary Listed by Company
1012,Data Analyst // Portfolio Management // Assets Management Company //,VANGUARD HR ASSOCIATES PRIVATE LIMITED,2-4 Yrs,2.0,4.0,,,,Mumbai,10.0,Naukri,,,"excel, data analysis, liquidity",
1013,Business / Data Analyst,Applied Research Works India Pvt Ltd,3-8 Yrs,3.0,8.0,,,,Kolkata,365.0,Naukri,3.4,17.0,"Project management, Data analysis, Process improvement",
1014,Data Analyst,Travel Centric Technology,2-7 Yrs,2.0,7.0,,,,Bangalore / Bengaluru,730.0,Naukri,4.3,2.0,"Data analysis, SQL, Data collection",
1015,Business Data Analyst,"IQuest Solutions Corp, USA",4-6 Yrs,4.0,6.0,,,,Hyderabad / Secunderabad,270.0,Naukri,5.0,3.0,"tableau, Business Data Analyst, SQL",
1016,Sr. Specialist Data Analyst,"IQuest Solutions Corp, USA",4-6 Yrs,4.0,6.0,,,,Hyderabad / Secunderabad,270.0,Naukri,5.0,3.0,"Computer science, Business objects, Data validation",
1017,Power BI Developer - Business Intelligence (3-7 yrs),ProPMO Services Private Limited,3-7 Yrs,3.0,7.0,,,,Bangalore / Bengaluru,11.0,hirist,,,"Data Visualization, Power BI, Data Analytics",
1018,Data Analyst - Business Intelligence (2-4 yrs),ProPMO Services Private Limited,2-4 Yrs,2.0,4.0,,,,"Pune, Navi Mumbai, Thane",11.0,hirist,,,"Data Analyst, Tableau, Business Intelligence",
1019,Data Scientist / Data Analyst / Statistician,Connecttel,6-10 Yrs,6.0,10.0,₹ 5 - 40L/yr (AmbitionBox estimate),500000.0,4000000.0,Hyderabad / Secunderabad,11.0,Naukri,,,"Six Sigma, Design of Experiments, SPC",Estimated by Ambition Box
1020,Data Analyst (Web Analytics),Pylon Management Consulting,4-6 Yrs,4.0,6.0,₹ 1.8 - 20L/yr (AmbitionBox estimate),180000.0,2000000.0,Bangalore / Bengaluru,11.0,Naukri,,,"Google Analytics, Adobe Launch, Data Analysis",Estimated by Ambition Box
1021,Data Analyst (Male Or Female),Goodwill Management Services,1-2 Yrs,1.0,2.0,₹ 2.5 - 3L/yr,250000.0,300000.0,Tamil nadu,11.0,Naukri,,,"MS Excel, Data analysis, data analytics",Salary Listed by Company
1022,Data Analyst,Hiresquad Resources,3-8 Yrs,3.0,8.0,₹ 5 - 15L/yr,500000.0,1500000.0,"Chennai, Bangalore / Bengaluru",11.0,Naukri,,,"Power Bi, Tableau, SQL",Salary Listed by Company
1023,"Data Analyst - Python, PySpark",Careernet Technologies,6-11 Yrs,6.0,11.0,₹ 0.205 - 11.5L/yr (AmbitionBox estimate),20500.0,1150000.0,"Pune, Bangalore / Bengaluru",11.0,Naukri,,,"Pyspark, Python, SQL",Estimated by Ambition Box
1024,Data Analyst - Advance Excel,Mahasurya Ventures And Co.,3-6 Yrs,3.0,6.0,₹ 4 - 6L/yr,400000.0,600000.0,Pune,11.0,Naukri,,,"Data Management, Data Analysis, MIS and Insights",Salary Listed by Company
1025,Data Analyst,coursefinder.ai,2-5 Yrs,2.0,5.0,,,,Nagpur,30.0,Naukri,2.5,2.0,"Analytical skills, Report generation, Data analysis",
1026,Data Analyst - Power BI/Tableau (2-3 yrs),Gama Advisory Services LLP,2-3 Yrs,2.0,3.0,,,,Remote,12.0,hirist,,,"Data Analyst, Data Analytics, Power BI",
1027,Lead Data Analyst - US MNC (analytics),Aspyra Hr Services,5-10 Yrs,5.0,10.0,₹ 20 - 35L/yr,2000000.0,3500000.0,Bangalore / Bengaluru,12.0,Naukri,,,"Business Intelligence, hql, Business Analytics",Salary Listed by Company
1028,Data Analyst - US MNC (analytics),Aspyra Hr Services,3-8 Yrs,3.0,8.0,₹ 15 - 30L/yr,1500000.0,3000000.0,Bangalore / Bengaluru,12.0,Naukri,,,"Business Intelligence, hql, Business Analytics",Salary Listed by Company
1029,Lead Insight Data Analyst ( Tableau + SQL+ Python ): 5+ Yrs: Delhi/NCR,Rectus Talent,5-10 Yrs,5.0,10.0,₹ 0.35 - 55L/yr (AmbitionBox estimate),35000.0,5500000.0,Delhi/Ncr,12.0,Naukri,,,"Data Transformation, Data Manipulation, Data Analysis",Estimated by Ambition Box
1030,GIS - Geographical Information System,Unnati Digital Solutions,3-8 Yrs,3.0,8.0,,,,"Navi Mumbai, Thane, Mumbai",12.0,Naukri,,,"Gis operation, Gis mapping, Gis data analyst",
1031,Data Analyst Executive (EHS)- Gurugram (Haryana),Corporate Destination,3-5 Yrs,3.0,5.0,₹ 3 - 5L/yr,300000.0,500000.0,Gurgaon / Gurugram,12.0,Naukri,,,"Environment Health Safety, Report Preparation, Data Analysis",Salary Listed by Company
1032,Data Analyst,Myrsa Technology Solutions,1-4 Yrs,1.0,4.0,,,,Thane,1095.0,Naukri,3.3,20.0,"Computer science, Prototype, Analytical",
1033,Data Analyst - Portfolio Management/Acquisition (Credit Risk),Outsized South Africa (pty) Ltd,6-10 Yrs,6.0,10.0,₹ 2 - 42L/yr (AmbitionBox estimate),200000.0,4200000.0,Mumbai,12.0,Naukri,,,"Portfolio Management, SAS, Hadoop",Estimated by Ambition Box
1034,Snowflake Engineer,Vishanz Business Services,7-12 Yrs,7.0,12.0,₹ 14.4 - 30L/yr (AmbitionBox estimate),1440000.0,3000000.0,"Chennai, Pune, Bangalore / Bengaluru
													+3 more",12.0,Naukri,,,"Airflow, S3, To extract",Estimated by Ambition Box
1035,Data Analyst Trainer,Techskills Institute,5-10 Yrs,5.0,10.0,,,,Sydney,12.0,Naukri,,,"Power Bi, Tableau, Data Analytics",
1036,BI/Data Analyst - Power BI/Qlikview (2-5 yrs),ProPMO Services Private Limited,2-5 Yrs,2.0,5.0,,,,"Bangalore / Bengaluru, Chennai, Gurgaon / Gurugram",13.0,hirist,,,"Business Intelligence, Data Analyst, Data Analytics",
1037,Data Scientist - Python/Big Data (3-8 yrs),"Georgia IT, Inc.",3-8 Yrs,3.0,8.0,,,,Remote,13.0,hirist,,,"Data Scientist, Data Analyst, Data Analytics",
1038,HR Data Analyst - NBFC,B2N Management Consulting (p) Ltd,5-8 Yrs,5.0,8.0,₹ 8 - 12L/yr,800000.0,1200000.0,Chennai,13.0,Naukri,,,"MS Excel, Power Bi, Tableau Reporting",Salary Listed by Company
1039,Data Analyst or MIS Executive,Persolkelly India,3-7 Yrs,3.0,7.0,₹ 0.6 - 0.8L/yr,60000.0,80000.0,Gurgaon / Gurugram,13.0,Naukri,,,"Tableau, Dashboards, Data Analytics",Salary Listed by Company
1040,Data Analyst,Vision India Services,2-4 Yrs,2.0,4.0,₹ 5 - 7L/yr,500000.0,700000.0,Gurgaon / Gurugram,13.0,Naukri,,,"Report Generation, Power Bi, Collaboration",Salary Listed by Company
1041,Data Analyst,Owfis Jobpe Technologies,1-3 Yrs,1.0,3.0,₹ 7 - 9L/yr,700000.0,900000.0,"Chennai, Pune, Delhi/Ncr
													+5 more",13.0,Naukri,1.0,1.0,"Data Quality, Data Enrichment, Data Manipulation",Salary Listed by Company
1042,Data Analyst - IT Service Based - Chennai/Bangalore,GenNext India Private Limited,2-6 Yrs,2.0,6.0,₹ 10 - 16L/yr,1000000.0,1600000.0,"Chennai, Bangalore Rural",13.0,Naukri,,,"Develop, Implementing, Data Analytics",Salary Listed by Company
1043,Senior Database Engineer - SQL Server,Arkoz,5-8 Yrs,5.0,8.0,,,,Chennai,13.0,Naukri,,,"Snowflake SnowPro, NoSQL, PostgreSQL",
1044,Data Analyst,Marketscope,5-10 Yrs,5.0,10.0,₹ 2 - 28L/yr (AmbitionBox estimate),200000.0,2800000.0,Bangalore / Bengaluru,13.0,Naukri,,,"python, project management, data analysis",Estimated by Ambition Box
1045,Data Manager,Manpowergroup Services India,10-12 Yrs,10.0,12.0,₹ 13.9 - 100L/yr (AmbitionBox estimate),1390000.0,10000000.0,Pune,13.0,Naukri,,,"excel, data cleansing, tableau",Estimated by Ambition Box
1046,Data Cleansing Analyst,Manpowergroup Services India,6-8 Yrs,6.0,8.0,₹ 4 - 8L/yr (AmbitionBox estimate),400000.0,800000.0,Pune,13.0,Naukri,,,"SAP BO, excel, Power Bi",Estimated by Ambition Box
1047,BPO Openings 4 Ecommerce  Backend Operation CTC  Upto 25k IN Bangalore,Sanctus Hr,1-5 Yrs,1.0,5.0,₹ 1.6 - 3.2L/yr (AmbitionBox estimate),160000.0,320000.0,Bangalore / Bengaluru,13.0,Naukri,,,"BPO, Customer Service, Data Analyst",Estimated by Ambition Box
1048,Data Analyst-Fielding Operations,NAILBITER,0-3 Yrs,0.0,3.0,,,,Mumbai,270.0,Naukri,3.4,24.0,"MS Office, Market research, Data mining",
1049,Senior Data Analyst Fielding Operations,NAILBITER,3-8 Yrs,3.0,8.0,,,,Mumbai,365.0,Naukri,3.4,24.0,"MS Office, Market research, Data Analyst",
1050,Senior Data Analyst Fielding Operations,NAILBITER,3-8 Yrs,3.0,8.0,,,,Mumbai,365.0,Naukri,3.4,24.0,"MS Office, Market research, Data Analyst",
1051,DATA ANALYST,Gemini Exports,2-5 Yrs,2.0,5.0,,,,Mumbai,730.0,Naukri,3.6,15.0,"CRM, Market research, Pharma",
1052,Contract Data Analyst,Enlighta Solutions,2-7 Yrs,2.0,7.0,,,,Mumbai,1095.0,Naukri,3.5,13.0,"Functional testing, Solution Analyst, Compliance management",
1053,Senior Data Analyst - SQL/Python (5-10 yrs),Coeus Multi Services Pvt. Ltd.,5-10 Yrs,5.0,10.0,,,,"Mumbai, Bangalore / Bengaluru, Hyderabad / Secunderabad
													+3 more",14.0,hirist,,,"Python, SQL, Data Analyst",
1054,Senior Data Analyst,XA Group,3-5 Yrs,3.0,5.0,,,,Remote,365.0,Naukri,3.4,19.0,"Python, Performance testing, Data analysis",
1055,Data Analyst Advanced Analytics,Perceptive Analytics,0-3 Yrs,0.0,3.0,,,,Hyderabad / Secunderabad,730.0,Naukri,4.0,7.0,"CRM, SQL, Analytical",
1056,Data Analyst 2,Xoom Inc,2-4 Yrs,2.0,4.0,,,,"Chennai, Bangalore / Bengaluru",16.0,Naukri,,,"Automation, Analytical, Finance",
1057,Senior Data Analyst,Coeusmulti Services,5-10 Yrs,5.0,10.0,₹ 14 - 24L/yr,1400000.0,2400000.0,"Bangalore / Bengaluru, Hyderabad / Secunderabad, Mumbai",16.0,Naukri,,,"Visualization, Net Revenue Management, Azure",Salary Listed by Company
1058,BI Data Analyst,sortimat technology pvt. ltd.,3-8 Yrs,3.0,8.0,,,,Bangalore / Bengaluru,16.0,Naukri,,,"Procurement, metadata, Web services",
1059,Data Analyst,wilatons,0-5 Yrs,0.0,5.0,,,,"Pune, Bangalore / Bengaluru, Hyderabad / Secunderabad",16.0,Naukri,,,"Data Science, python, data analysis",
1060,Data Analyst,IT SCIENT,6-10 Yrs,6.0,10.0,₹ 10 - 20L/yr,1000000.0,2000000.0,"Pune, Bangalore / Bengaluru",16.0,Naukri,,,"Bigquery, SQL",Salary Listed by Company
1061,Data Analyst,RELIANCE GAMES,2-5 Yrs,2.0,5.0,,,,Pune,730.0,Naukri,2.4,16.0,"Data Analysis, Python, R",
1062,Data Analyst - R/Python (2-5 yrs),Flairdeck Consulting Pvt. Ltd.,2-5 Yrs,2.0,5.0,,,,Mumbai,17.0,hirist,,,"Data Analyst, R, Python",
1063,Senior Data Analyst - Retail (3-6 yrs),Zyoin Group,3-6 Yrs,3.0,6.0,,,,Bangalore / Bengaluru,30.0,iimjobs,4.0,1.0,"Analytics, Statistics, Data Modeling",
1064,Data Scientist/Analyst - Python Programming (2-6 yrs),Prime Infosoft,,,,,,,,30.0,hirist,5.0,1.0,,
1065,Data Analyst - Customer Service,Human Potential Consultant,8-13 Yrs,8.0,13.0,₹ 5.1 - 9.2L/yr (AmbitionBox estimate),509999.99999999994,919999.9999999999,Mumbai,17.0,Naukri,,,"Power Bi, Data Management, Data Analysis",Estimated by Ambition Box
